
01,20180910,427,52,2302,0125,1,0103,20180910174113,20180910174201,2
01,20180910,427,52,2302,0125,2,0104,20180910174503,20180910174546,2
01,20180910,427,52,2302,0125,3,0105,20180910174759,20180910174842,2
01,20180910,427,52,2302,0125,4,0106,20180910175056,20180910175142,2
01,20180910,427,52,2302,0125,5,0107,20180910175334,20180910175420,2
01,20180910,427,52,2302,0125,6,0108,20180910175628,20180910175712,2
01,20180910,427,52,2302,0125,7,0109,20180910175919,20180910180005,2
01,20180910,427,52,2302,0125,8,0110,20180910180148,20180910180237,2
01,20180910,427,52,2302,0125,9,0111,20180910180414,20180910180506,2
01,20180910,427,52,2302,0125,10,0112,20180910180643,20180910180726,2
01,20180910,427,52,2302,0125,11,0113,20180910180909,20180910180955,2
01,20180910,427,52,2302,0125,12,0114,20180910181100,20180910181149,2
01,20180910,427,52,2302,0125,13,0115,20180910181348,20180910181459,2
01,20180910,427,52,2302,0125,14,0116,20180910181635,20180910181725,2
01,20180910,427,52,2302,0125,15,0117,20180910181849,20180910181938,2
01,20180910,427,52,2302,0125,16,0118,20180910182056,20180910182153,2
01,20180910,427,52,2302,0125,17,0119,20180910182309,20180910182357,2
01,20180910,427,52,2302,0125,18,0120,20180910182535,20180910182629,2
01,20180910,427,52,2302,0125,19,0121,20180910182819,20180910182906,2
01,20180910,427,52,2302,0125,20,0122,20180910183020,20180910183110,2
01,20180910,427,52,2302,0125,21,0123,20180910183255,20180910183350,2
01,20180910,427,52,2302,0125,22,0124,20180910183558,20180910183652,2
01,20180910,427,52,2302,0125,23,0125,20180910183855,20180910184007,2
01,20180910,463,14,2073,0125,1,0103,20180910074301,20180910074350,2
01,20180910,463,14,2073,0125,2,0104,20180910074653,20180910074739,2
01,20180910,463,14,2073,0125,3,0105,20180910074950,20180910075044,2
01,20180910,463,14,2073,0125,4,0106,20180910075259,20180910075342,2
01,20180910,463,14,2073,0125,5,0107,20180910075534,20180910075618,2
01,20180910,463,14,2073,0125,6,0108,20180910075828,20180910075909,2
01,20180910,463,14,2073,0125,7,0109,20180910080119,20180910080155,2
01,20180910,463,14,2073,0125,8,0110,20180910080342,20180910080428,2
01,20180910,463,14,2073,0125,9,0111,20180910080608,20180910080657,2
01,20180910,463,14,2073,0125,10,0112,20180910080833,20180910080911,2
01,20180910,463,14,2073,0125,11,0113,20180910081056,20180910081134,2
01,20180910,463,14,2073,0125,12,0114,20180910081244,20180910081328,2
01,20180910,463,14,2073,0125,13,0115,20180910081532,20180910081619,2
01,20180910,463,14,2073,0125,14,0116,20180910081758,20180910081833,2
01,20180910,463,14,2073,0125,15,0117,20180910081959,20180910082036,2
01,20180910,463,14,2073,0125,16,0118,20180910082203,20180910082243,2
01,20180910,463,14,2073,0125,17,0119,20180910082404,20180910082444,2
01,20180910,463,14,2073,0125,18,0120,20180910082626,20180910082711,2
01,20180910,463,14,2073,0125,19,0121,20180910082901,20180910082945,2
01,20180910,463,14,2073,0125,20,0122,20180910083106,20180910083150,2
01,20180910,463,14,2073,0125,21,0123,20180910083341,20180910083424,2
01,20180910,463,14,2073,0125,22,0124,20180910083641,20180910083723,2
01,20180910,463,14,2073,0125,23,0125,20180910083959,20180910084055,2
01,20180910,433,17,2072,0125,1,0103,20180910074108,20180910074151,2
01,20180910,433,17,2072,0125,2,0104,20180910074455,20180910074541,2
01,20180910,433,17,2072,0125,3,0105,20180910074755,20180910074839,2
01,20180910,433,17,2072,0125,4,0106,20180910075058,20180910075144,2
01,20180910,433,17,2072,0125,5,0107,20180910075339,20180910075416,2
01,20180910,433,17,2072,0125,6,0108,20180910075626,20180910075705,2
01,20180910,433,17,2072,0125,7,0109,20180910075914,20180910075954,2
01,20180910,433,17,2072,0125,8,0110,20180910080140,20180910080242,2
01,20180910,433,17,2072,0125,9,0111,20180910080421,20180910080506,2
01,20180910,433,17,2072,0125,10,0112,20180910080644,20180910080724,2
01,20180910,433,17,2072,0125,11,0113,20180910080910,20180910080946,2
01,20180910,433,17,2072,0125,12,0114,20180910081052,20180910081153,2
01,20180910,433,17,2072,0125,13,0115,20180910081352,20180910081450,2
01,20180910,433,17,2072,0125,14,0116,20180910081627,20180910081709,2
01,20180910,433,17,2072,0125,15,0117,20180910081831,20180910081908,2
01,20180910,433,17,2072,0125,16,0118,20180910082026,20180910082121,2
01,20180910,433,17,2072,0125,17,0119,20180910082236,20180910082318,2
01,20180910,433,17,2072,0125,18,0120,20180910082456,20180910082540,2
01,20180910,433,17,2072,0125,19,0121,20180910082731,20180910082811,2
01,20180910,433,17,2072,0125,20,0122,20180910082926,20180910083023,2
01,20180910,433,17,2072,0125,21,0123,20180910083207,20180910083256,2
01,20180910,433,17,2072,0125,22,0124,20180910083504,20180910083554,2
01,20180910,433,17,2072,0125,23,0125,20180910083807,20180910083904,2
02,20180910,,0002,2050,0201,1,0201,20180910075344,20180910075344,2
02,20180910,,0002,2050,0201,2,0202,20180910075500,20180910075550,2
02,20180910,,0002,2050,0201,3,0203,20180910075709,20180910075757,2
02,20180910,,0002,2050,0201,4,0204,20180910080000,20180910080051,2
02,20180910,,0002,2050,0201,5,0205,20180910080242,20180910080325,2
02,20180910,,0002,2050,0201,6,0206,20180910080442,20180910080532,2
02,20180910,,0002,2050,0201,7,0207,20180910080645,20180910080731,2
02,20180910,,0002,2050,0201,8,0208,20180910080903,20180910080948,2
02,20180910,,0002,2050,0201,9,0209,20180910081142,20180910081235,2
02,20180910,,0002,2050,0201,10,0210,20180910081412,20180910081502,2
02,20180910,,0002,2050,0201,11,0211,20180910081639,20180910081739,2
02,20180910,,0002,2050,0201,12,0212,20180910081939,20180910082033,2
02,20180910,,0002,2050,0201,13,0213,20180910082157,20180910082250,2
02,20180910,,0002,2050,0201,14,0214,20180910082403,20180910082457,2
02,20180910,,0002,2050,0201,15,0215,20180910082741,20180910082832,2
02,20180910,,0002,2050,0201,16,0216,20180910082941,20180910083027,2
02,20180910,,0002,2050,0201,17,0217,20180910083159,20180910083245,2
02,20180910,,0002,2050,0201,18,0218,20180910083441,20180910083536,2
02,20180910,,0002,2050,0201,19,0201,20180910083759,20180910083829,2
02,20180910,,0032,2053,0201,1,0201,20180910080055,20180910080055,2
02,20180910,,0032,2053,0201,2,0202,20180910080210,20180910080305,2
02,20180910,,0032,2053,0201,3,0203,20180910080425,20180910080514,2
02,20180910,,0032,2053,0201,4,0204,20180910080716,20180910080806,2
02,20180910,,0032,2053,0201,5,0205,20180910080955,20180910081043,2
02,20180910,,0032,2053,0201,6,0206,20180910081158,20180910081245,2
02,20180910,,0032,2053,0201,7,0207,20180910081358,20180910081442,2
02,20180910,,0032,2053,0201,8,0208,20180910081613,20180910081655,2
02,20180910,,0032,2053,0201,9,0209,20180910081849,20180910081940,2
02,20180910,,0032,2053,0201,10,0210,20180910082116,20180910082206,2
02,20180910,,0032,2053,0201,11,0211,20180910082343,20180910082432,2
02,20180910,,0032,2053,0201,12,0212,20180910082634,20180910082729,2
02,20180910,,0032,2053,0201,13,0213,20180910082852,20180910082938,2
02,20180910,,0032,2053,0201,14,0214,20180910083055,20180910083149,2
02,20180910,,0032,2053,0201,15,0215,20180910083431,20180910083522,2
02,20180910,,0032,2053,0201,16,0216,20180910083631,20180910083711,2
02,20180910,,0032,2053,0201,17,0217,20180910083849,20180910083934,2
02,20180910,,0032,2053,0201,18,0218,20180910084131,20180910084238,2
02,20180910,,0032,2053,0201,19,0201,20180910084501,20180910084531,2
02,20180910,,0012,2052,0201,1,0201,20180910075849,20180910075849,2
02,20180910,,0012,2052,0201,2,0202,20180910080004,20180910080058,2
02,20180910,,0012,2052,0201,3,0203,20180910080219,20180910080308,2
02,20180910,,0012,2052,0201,4,0204,20180910080510,20180910080602,2
02,20180910,,0012,2052,0201,5,0205,20180910080752,20180910080835,2
02,20180910,,0012,2052,0201,6,0206,20180910080952,20180910081041,2
02,20180910,,0012,2052,0201,7,0207,20180910081155,20180910081239,2
02,20180910,,0012,2052,0201,8,0208,20180910081410,20180910081454,2
02,20180910,,0012,2052,0201,9,0209,20180910081649,20180910081739,2
02,20180910,,0012,2052,0201,10,0210,20180910081916,20180910082009,2
02,20180910,,0012,2052,0201,11,0211,20180910082146,20180910082243,2
02,20180910,,0012,2052,0201,12,0212,20180910082443,20180910082538,2
02,20180910,,0012,2052,0201,13,0213,20180910082701,20180910082747,2
02,20180910,,0012,2052,0201,14,0214,20180910082901,20180910083001,2
